"There were some errors setting the name,,
These values will be automatically updated in transactions and also will be useful to restrict permissions for this user on transactions containing these values.,,
Third Party Apps,,
Third Party Authentication,,
This Currency is disabled. Enable to use in transactions,,
This Kanban Board will be private,,
This document cannot be reverted,,
This document has been modified after the email was sent.,,
This document has been reverted,,
This document is currently queued for execution. Please try again,,
This email is autogenerated,,
This email was sent to {0},,
This email was sent to {0} and copied to {1},,
This feature is brand new and still experimental,,
This field will appear only if the fieldname defined here has value OR the rules are true (examples): \\nmyfield\\neval:doc.myfield=='My Value'\\neval:doc.age&gt;18,,
This form does not have any input,,
This form has been modified after you have loaded it,,
This format is used if country specific format is not found,,
This goes above the slideshow.,,
This is a background report. Please set the appropriate filters and then generate a new one.,,
This is a top-10 common password.,,
This is a top-100 common password.,,
This is a very common password.,,
This is an automatically generated reply,,
This is similar to a commonly used password.,,
This is the template file generated with only the rows having some error. You should use this file for correction and import.,,
This link has already been activated for verification.,,
This link is invalid or expired. Please make sure you have pasted correctly.,,
This may get printed on multiple pages,,
This month,,
This query style is discontinued,,
This report was generated on {0},,
This report was generated {0}.,,
This request has not yet been approved by the user.,,
This role update User Permissions for a user,,
This will log out {0} from all other devices,,
This will permanently remove your data.,,
Throttled,,
Thumbnail URL,,
Time Interval,,
Time Series,,
Time Series Based On,,
Time Zone,,
Time Zones,,
Time in seconds to retain QR code image on server. Min:<strong>240</strong>,,
Timeline DocType,,
Timeline Field,,
Timeline Links,,
Timeline Name,,
Timeline field must be a Link or Dynamic Link,,
Timeline field must be a valid fieldname,,
Timeseries,,
Timestamp,,
Title Case,,
Title Field,,
Title Prefix,,
Title field must be a valid fieldname,,
To Date Field,,
To Do,,
To User,,
To add dynamic subject","Нэрийг тохируулахад зарим алдаа гарсан,
Эдгээр утгууд нь гүйлгээнд автоматаар шинэчлэгдэх ба эдгээр утгыг агуулсан гүйлгээний зөвшөөрлийг энэ хэрэглэгчийн хувьд хязгаарлахад тустай.,,
Гуравдагч талын програмууд,,
Гуравдагч этгээдийн баталгаажуулалт,,
Энэ валютыг идэвхгүй болгосон. Гүйлгээнд ашиглахыг идэвхжүүлэх,,
Энэ Канбаны зөвлөл хувийн байх болно,,
Энэ баримт бичгийг буцаах боломжгүй,,
Имэйл илгээсний дараа энэ баримт бичиг өөрчлөгдсөн.,,
Энэ баримт бичгийг буцаасан,,
Энэ баримт бичиг одоогоор гүйцэтгэлийн дараалалд байна. Дахин оролдоно уу,,
Энэ имэйлийг автоматаар үүсгэсэн,,
Энэ имэйлийг {0} руу илгээсэн,,
Энэ имэйлийг {0} руу илгээж, {1} руу хуулсан,,
Энэ функц нь цоо шинэ бөгөөд туршилтын хэвээр байна,
Энэ талбар нь зөвхөн энд тодорхойлсон талбарын нэр утгатай ЭСВЭЛ дүрмүүд үнэн бол гарч ирнэ (жишээ нь): \\nmyfield\\neval:doc.myfield=='My Value'\\neval:doc.age>18,,
Энэ маягтанд ямар ч оролт байхгүй,,
Таныг ачаалсны дараа энэ маягтыг өөрчилсөн,
Тухайн улсын формат олдохгүй бол энэ форматыг ашиглана,,
Энэ нь слайд шоуны дээгүүр байна.,,
Энэ бол суурь тайлан юм. Тохирох шүүлтүүрүүдийг тохируулаад шинээр үүсгэнэ үү.,,
Энэ бол шилдэг 10 нийтлэг нууц үг юм.,,
Энэ бол шилдэг 100 нийтлэг нууц үг юм.,,
Энэ бол маш түгээмэл нууц үг юм.,,
Энэ бол автоматаар үүсгэгдсэн хариу,,
Энэ нь түгээмэл хэрэглэгддэг нууц үгтэй төстэй юм.,,
Энэ бол алдаатай мөрүүдээр үүсгэгдсэн загвар файл юм. Та энэ файлыг залруулах, импортлоход ашиглах хэрэгтэй.,,
Энэ холбоосыг баталгаажуулахаар аль хэдийн идэвхжүүлсэн байна.,,
Энэ холбоос хүчингүй эсвэл хугацаа нь дууссан. Та зөв наасан эсэхээ шалгана уу.,,
Үүнийг олон хуудсан дээр хэвлэж болно,
Энэ сар,,
Энэ асуулгын хэв маягийг зогсоосон,
Энэ тайланг {0}-д үүсгэсэн,,
Энэ тайланг үүсгэсэн {0}.,,
Энэ хүсэлтийг хэрэглэгч хараахан зөвшөөрөөгүй байна.,,
Энэ үүрэг нь хэрэглэгчийн зөвшөөрлийг шинэчилж,,
Энэ нь бусад бүх төхөөрөмжөөс {0}-г гаргана,
Энэ нь таны өгөгдлийг бүрмөсөн устгах болно.,,
Дарагдсан,,
Өнгөц зургийн URL,,
Цагийн интервал,,
Цагийн цуврал,,
Үндэслэсэн цагийн цуваа,,
Цагийн бүс,,
Цагийн бүс,,
Сервер дээр QR кодын дүрсийг хадгалах хугацаа. Хамгийн бага:<strong>240</strong>,,
Timeline DocType,,
Он цагийн хэлхээсийн талбар,,
Он цагийн хэлхээс,
Он цагийн хэлхээсийн нэр,,
Он цагийн хэлхээс нь холбоос эсвэл динамик холбоос байх ёстой,
Хугацаа талбар нь хүчинтэй талбарын нэр байх ёстой,,
Цагийн цуврал,,
Цагийн тэмдэг,,
Гарчиг,,
Гарчгийн талбар,,
Гарчгийн угтвар,,
Гарчгийн талбар хүчинтэй талбарын нэр байх ёстой,
Өнөөдрийг хүртэл талбар,,
Хийх,,
Хэрэглэгчид,,
Динамик сэдвийг нэмэх",
"To add dynamic subject,,
To and CC,,
To get the updated report","Динамик сэдвийг нэмэхийн тулд,
To болон CC,,
Шинэчилсэн тайланг авахын тулд",
ToDo,Хийх,
Today,Өнөөдөр,
Toggle Chart,Диаграмыг сэлгэх,
Toggle Charts,Диаграмыг сэлгэх,
Toggle Grid View,Торон харагдацыг асаах/унтраах,
Toggle Sidebar,Хажуугийн самбарыг сэлгэх,
Token,Токен,
Token is missing,Токен алга байна,
"Too many users signed up recently,,
Too many writes in one request. Please send smaller requests,,
Top Bar Item,,
Top Bar Items,,
Top Performer,,
Top Reviewer,,
Top {0},,
Total Pages,,
Total Rows,,
Total Subscribers,,
Total number of emails to sync in initial sync process ,,
Totals Row,,
Track Changes,,
Track Email Status,,
Track Field,,
Track Seen,,
Track Views,,
Track if your email has been opened by the recipient.\\n<br>\\nNote: If you're sending to multiple recipients","Хэт олон хэрэглэгч саяхан бүртгүүлсэн,
Нэг хүсэлтэд хэт олон бичдэг. Жижиг хүсэлт илгээнэ үү,
Шилдэг баарны зүйл,,
Шилдэг баарны зүйлс,,
Шилдэг жүжигчин,,
Шилдэг шүүмжлэгч,,
Топ {0},,
Нийт хуудас,,
Нийт мөр,,
Нийт захиалагч,,
Эхний синк хийх явцад синк хийх имэйлийн нийт тоо,,
Нийт мөр,,
Өөрчлөлтийг хянах,,
Имэйл статусыг хянах,,
Замын талбай,,
Үзсэн зам,,
Track Views,,
Хүлээн авагч таны имэйлийг нээсэн эсэхийг хянах.\\n<br>\\nТэмдэглэл: Хэрэв та олон хүлээн авагч руу илгээж байгаа бол",
Track milestones for any document,Аливаа баримт бичгийн чухал үе шатуудыг хянах,
Transaction Hash,Гүйлгээний хэш,
Transaction Log,Гүйлгээний бүртгэл,
Transaction Log Report,Гүйлгээний бүртгэлийн тайлан,
Transition Rules,Шилжилтийн дүрэм,
Transitions,Шилжилтүүд,
Translatable,Орчуулах боломжтой,
Translate {0},{0}-г орчуулах,
Translated Text,Орчуулсан текст,
Translation,Орчуулга,
Translations,Орчуулга,
Trash,Хогийн сав,
Tree,Мод,
Trigger Method,Триггер арга,
Trigger Name,Триггерийн нэр,
"Trigger on valid methods like ""before_insert"",,
Try to avoid repeated words and characters,,
Try to use a longer keyboard pattern with more turns,,
Two Factor Authentication,,
Two Factor Authentication method,,
Type something in the search box to search,,
Type:,,
UID,,
UIDNEXT,,
UIDVALIDITY,,
UNSEEN,,
UPPER CASE,,
URIs for receiving authorization code once the user allows access","""Insert_before_insert"" гэх мэт хүчинтэй аргууд дээр гох,
Дахин давтагдах үг, дүрээс зайлсхийхийг хичээ,
Илүү урт гарны загвар ашиглахыг хичээ,
Хоёр хүчин зүйлийн баталгаажуулалт,,
Хоёр хүчин зүйлийн баталгаажуулалтын арга,,
Хайхын тулд хайлтын талбарт ямар нэг зүйл бичнэ үү,
Төрөл:,,
UID,,
UIDNEXT,,
UIDVADITY,,
ҮЗЭЭГҮЙ,,
ТОМ ЖИШЭЭ,,
Хэрэглэгч хандалтыг зөвшөөрсний дараа зөвшөөрлийн код хүлээн авах URI-ууд",
URLs,URL-ууд,
Unable to find attachment {0},{0} хавсралтыг олж чадсангүй,
Unable to load camera.,Камерыг ачаалах боломжгүй байна.,
Unable to load: {0},Ачаалах боломжгүй: {0},
Unable to open attached file. Did you export it as CSV?,Хавсаргасан файлыг нээх боломжгүй байна. Та үүнийг CSV хэлбэрээр экспортолсон уу?,
Unable to read file format for {0},{0} файлын форматыг унших боломжгүй,
Unable to send emails at this time,Одоогоор имэйл илгээх боломжгүй,
Unable to update event,Үйл явдлыг шинэчлэх боломжгүй,
Unable to write file format for {0},{0} файлын форматыг бичих боломжгүй,
Unassign Condition,Нөхцөлийг цуцлах,
Under Development,Боловсруулж байгаа,
Unfollow,Дагахаа болих,
Unhandled Email,Боловсроогүй имэйл,
Unique,Өвөрмөц,
Unknown Column: {0},Үл мэдэгдэх багана: {0},
Unknown User,Үл мэдэгдэх хэрэглэгч,
"Unknown file encoding. Tried utf-8,,
Unread,,
Unread Notification Sent,,
Unselect All,,
Unshared,,
Unsubscribe,,
Unsubscribe Method,,
Unsubscribe Param,,
Unsupported File Format,,
Unzip,,
Unzipped {0} files,,
Unzipping files...,,
Upcoming Events for Today,,
Update Field,,
Update Translations,,
Update Value,,
Update many values at one time.,,
Update records,,
Updated,,
Updated successfully,,
Updated {0}: {1},,
Updating,,
Updating {0},,
Upload Failed,,
Uploaded To Dropbox,,
Use ASCII encoding for password,,
Use Different Email Login ID,,
Use IMAP,,
Use POST,,
Use SSL,,
Use TLS,,
Use a few words","Үл мэдэгдэх файлын кодчилол. utf-8 оролдсон,,
Уншаагүй,,
Уншаагүй мэдэгдэл илгээсэн,,
Бүгдийг сонгох,,
Хуваалцаагүй,,
Бүртгэлээ цуцлах,,
Бүртгэлээс хасах арга,,
Парамыг бүртгэлээ цуцлах,,
Дэмжигдээгүй файлын формат,,
задлах,,
задалсан {0} файл,,
Файлуудыг задлах...,,
Өнөөдөр болох үйл явдлууд,,
Шинэчлэх талбар,,
Орчуулгыг шинэчлэх,,
Утга шинэчлэх,,
Олон утгыг нэгэн зэрэг шинэчил.,,
Бүртгэлийг шинэчлэх,,
Шинэчлэгдсэн,,
Амжилттай шинэчлэгдсэн,,
Шинэчлэгдсэн {0}: {1},,
Шинэчилж байна,,
{0}-г шинэчилж байна,,
Байршуулж чадсангүй,,
Dropbox-д байршуулсан,,
Нууц үгэнд ASCII кодчилол ашиглах,,
Өөр имэйл нэвтрэх ID ашиглах,,
IMAP ашиглах,,
POST ашиглах,,
SSL ашиглах,,
TLS ашиглах,,
Хэд хэдэн үг ашигла",
